action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID,BIONOMIAcreatedBy,BIONOMIAcreatedByURI,BIONOMIAcreated
recorded,2883297595,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK95307,PRESERVED_SPECIMEN,,43.7787222222222,11.3166944444444,Italy,IT,28/Mar/1887,,Plantae,Liliaceae,,AK,AK,AK95307,E Levier,Tulipa clusiana Redoute,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297627,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK96711,PRESERVED_SPECIMEN,,40.7589722222222,-4.01397222222222,Spain,ES,21/Jul/1879,,Plantae,Juncaceae,,AK,AK,AK96711,E Levier,Luzula lactea (Link) E.Mey.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297639,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK96982,PRESERVED_SPECIMEN,,46.5582222222222,8.56263888888889,Switzerland,CH,20/Jul/1868,,Plantae,Cyperaceae,,AK,AK,AK96982,E Levier,Carex foetida All.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297650,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97198,PRESERVED_SPECIMEN,,47.34875,8.3395,Switzerland,CH,01/Jun/1860,,Plantae,Cyperaceae,,AK,AK,AK97198,E Levier,Carex pilosa Scop.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297664,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97495,PRESERVED_SPECIMEN,,46.9479722222222,7.44744444444444,Switzerland,CH,01/May/1860,,Plantae,Cyperaceae,,AK,AK,AK97495,E Levier,Carex vesicaria L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297863,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123531,PRESERVED_SPECIMEN,,,,Italy,IT,10/Jun/1879,,Plantae,Seligeriaceae,,AK,AK,AK123531,E Levier,Blindia acuta (Hedw.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297875,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123883,PRESERVED_SPECIMEN,,,,Italy,IT,17/May/1879,,Plantae,Pottiaceae,,AK,AK,AK123883,E Levier,Barbula cuneifolia (With.) Web. et Mohr,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297876,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123928,PRESERVED_SPECIMEN,,,,,,03/Aug/1885,,Plantae,Pottiaceae,,AK,AK,AK123928,E Levier,Barbula tortuosa (Hedw.) Web. et Mohr,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297893,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124341,PRESERVED_SPECIMEN,,,,,,17/Aug/1880,,Plantae,Bryaceae,,AK,AK,AK124341,E Levier,Bryum pallescens Schleich.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297898,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124459,PRESERVED_SPECIMEN,,,,,,24/Jun/1876,,Plantae,Mniaceae,,AK,AK,AK124459,E Levier,Mnium affine Bland. ex Funck,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297902,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124558,PRESERVED_SPECIMEN,,,,,,10/Jun/1879,,Plantae,Bartramiaceae,,AK,AK,AK124558,E Levier,Bartramia pomiformis var. crispa Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297910,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124972,PRESERVED_SPECIMEN,,,,,,13/Aug/1880,,Plantae,Leskeaceae,,AK,AK,AK124972,E Levier,Pseudoleskea atrovirens (Brid.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883297919,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125269,PRESERVED_SPECIMEN,,,,,,11/Jun/1879,,Plantae,Amblystegiaceae,,AK,AK,AK125269,E Levier,Hypnum chrysophyllum Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298575,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK95323,PRESERVED_SPECIMEN,,43.7708055555556,11.2235277777778,Italy,IT,01/Apr/1875,,Plantae,Liliaceae,,AK,AK,AK95323,E Levier,Tulipa sylvestris L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298617,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK96999,PRESERVED_SPECIMEN,,46.4655277777778,10.3703055555556,Italy,IT,24/Jun/1870,,Plantae,Cyperaceae,,AK,AK,AK96999,E Levier,Carex firma Host,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298829,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123665,PRESERVED_SPECIMEN,,,,,,01/Aug/1880,,Plantae,Leucobryaceae,,AK,AK,AK123665,E Levier,Dicranodontium aristatum Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298853,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124277,PRESERVED_SPECIMEN,,,,,,17/Apr/1879,,Plantae,Mniaceae,,AK,AK,AK124277,E Levier,Bryum atropurpureum Wahlenb. in Fuernr.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298867,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124655,PRESERVED_SPECIMEN,,,,Italy,IT,11/Jun/1879,,Plantae,Hedwigiaceae,,AK,AK,AK124655,E Levier,Hedwigia ciliata (Hedw.) Ehrh. ex P.Beauv.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298872,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124790,PRESERVED_SPECIMEN,,,,Italy,IT,01/Mar/1877,,Plantae,Neckeraceae,,AK,AK,AK124790,E Levier,Leptodon smithii (Hedw.) Web. et Mohr,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298882,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125069,PRESERVED_SPECIMEN,,,,,,25/Jun/1876,,Plantae,Brachytheciaceae,,AK,AK,AK125069,E Levier,Brachythecium reflexum (Stark.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883298898,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125483,PRESERVED_SPECIMEN,,,,,,22/Dec/1866,,Plantae,Frullaniaceae,,AK,AK,AK125483,E Levier,Frullania dilatata (L.) Dumort.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299573,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK90773,PRESERVED_SPECIMEN,,,,Spain,ES,01/Jan/1878,,Plantae,Asteraceae,,AK,AK,AK90773,E Levier,Santolina rosmarinifolia L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299633,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK96812,PRESERVED_SPECIMEN,,46.7943888888889,7.57372222222222,Switzerland,CH,03/Jun/1860,,Plantae,Cyperaceae,,AK,AK,AK96812,E Levier,Carex acuta L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299868,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123632,PRESERVED_SPECIMEN,,,,,,31/May/1877,,Plantae,Ditrichaceae,,AK,AK,AK123632,E Levier,Ceratodon purpureus (Hedw.) Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299877,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123911,PRESERVED_SPECIMEN,,,,Italy,IT,01/May/1879,,Plantae,Pottiaceae,,AK,AK,AK123911,E Levier,Barbula nitida (Lindb.) Jur. in Geh.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299885,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124127,PRESERVED_SPECIMEN,,,,,,11/Mar/1878,,Plantae,Orthotrichaceae,,AK,AK,AK124127,E Levier,Orthotrichum anomalum Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299897,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124424,PRESERVED_SPECIMEN,,,,,,13/Mar/1876,,Plantae,Mniaceae,,AK,AK,AK124424,E Levier,Webera carnea Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299910,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124802,PRESERVED_SPECIMEN,,,,Italy,IT,01/Aug/1877,,Plantae,Neckeraceae,,AK,AK,AK124802,E Levier,Neckera crispa Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299914,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124992,PRESERVED_SPECIMEN,,,,,,15/Mar/1876,,Plantae,Amblystegiaceae,,AK,AK,AK124992,E Levier,Amblystegium serpens (Hedw.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299919,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125135,PRESERVED_SPECIMEN,,,,,,05/Mar/1876,,Plantae,Brachytheciaceae,,AK,AK,AK125135,E Levier,Homalothecium sericeum (Hedw.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299920,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125171,PRESERVED_SPECIMEN,,,,,,30/Oct/1879,,Plantae,Habrodontaceae,,AK,AK,AK125171,E Levier,Habrodon notarisii Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883299928,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125414,PRESERVED_SPECIMEN,,,,,,24/Jul/1880,,Plantae,Hylocomiaceae,,AK,AK,AK125414,E Levier,Hylocomium loreum (Hedw.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300587,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK92953,PRESERVED_SPECIMEN,,,,Italy,IT,06/Sep/1875,,Plantae,Convolvulaceae,,AK,AK,AK92953,E Levier,Ipomoea batatas (L.) Lam.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300593,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK95310,PRESERVED_SPECIMEN,,43.7444722222222,11.2578611111111,Italy,IT,01/Apr/1875,,Plantae,Liliaceae,,AK,AK,AK95310,E Levier,Tulipa gesneriana L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300658,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97408,PRESERVED_SPECIMEN,,46.9479722222222,7.44744444444444,Switzerland,CH,01/May/1860,,Plantae,Cyperaceae,,AK,AK,AK97408,E Levier,Carex hirta L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300665,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97543,PRESERVED_SPECIMEN,,47.34875,8.3395,Switzerland,CH,01/Jun/1860,,Plantae,Cyperaceae,,AK,AK,AK97543,E Levier,Carex sylvatica Huds.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300837,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123319,PRESERVED_SPECIMEN,,,,Italy,IT,11/Jul/1885,,Plantae,Polytrichaceae,,AK,AK,AK123319,E Levier,Atrichum undulatum (Hedw.) P.Beauv.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300846,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123517,PRESERVED_SPECIMEN,,,,Italy,IT,09/Jun/1879,,Plantae,Grimmiaceae,,AK,AK,AK123517,E Levier,Racomitrium sudeticum (Funck) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300851,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123751,PRESERVED_SPECIMEN,,,,,,10/Jun/1880,,Plantae,Dicranaceae,,AK,AK,AK123751,E Levier,Dicranum strictum Scheich.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300856,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123887,PRESERVED_SPECIMEN,,,,,,01/May/1877,,Plantae,Pottiaceae,,AK,AK,AK123887,E Levier,Barbula fallax Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300861,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124066,PRESERVED_SPECIMEN,,,,,,23/Jun/1876,,Plantae,Encalyptaceae,,AK,AK,AK124066,E Levier,Encalypta ciliata Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300881,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124660,PRESERVED_SPECIMEN,,,,,,14/Jul/1885,,Plantae,Antitrichiaceae,,AK,AK,AK124660,E Levier?,Antitrichia curtipendula (Hedw.) Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300882,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124679,PRESERVED_SPECIMEN,,,,,,10/Jun/1879,,Plantae,Aongstroemiaceae,,AK,AK,AK124679,E Levier,Dichodontium pellucidum (Hedw.) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300898,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125092,PRESERVED_SPECIMEN,,,,,,18/Aug/1880,,Plantae,Brachytheciaceae,,AK,AK,AK125092,E Levier,Brachythecium velutinum (Hedw.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883300916,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125588,PRESERVED_SPECIMEN,,,,Spain,ES,04/Aug/1878,,Plantae,Targioniaceae,,AK,AK,AK125588,E Levier,Targionia hypophylla L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301644,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97031,PRESERVED_SPECIMEN,,46.9348055555555,7.51513888888889,Switzerland,CH,01/Jun/1860,,Plantae,Cyperaceae,,AK,AK,AK97031,E Levier,Carex appropinquata Schumach.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301839,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123438,PRESERVED_SPECIMEN,,,,Italy,IT,09/Jun/1879,,Plantae,Grimmiaceae,,AK,AK,AK123438,E Levier,Schistidium apocarpum (Hedw.) Bruch & Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301855,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123915,PRESERVED_SPECIMEN,,,,,,25/Jul/1885,,Plantae,Pottiaceae,,AK,AK,AK123915,E Levier,Barbula ruralis Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301868,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124347,PRESERVED_SPECIMEN,,,,,,17/May/1879,,Plantae,Bryaceae,,AK,AK,AK124347,E Levier,Bryum provinciale Philib.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301874,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124563,PRESERVED_SPECIMEN,,,,,,17/May/1879,,Plantae,Bartramiaceae,,AK,AK,AK124563,E Levier,Bartramia stricta Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883301886,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124879,PRESERVED_SPECIMEN,,,,,,24/Jun/1876,,Plantae,Lembophyllaceae,,AK,AK,AK124879,E Levier,Isothecium myurum Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302627,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK95595,PRESERVED_SPECIMEN,,43.8951666666667,11.3334722222222,Italy,IT,01/Mar/1877,,Plantae,Iridaceae,,AK,AK,AK95595,E Levier,Crocus neapolitanus (Ker Gawl.) Loisel.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302681,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97304,PRESERVED_SPECIMEN,,40.748,13.9045,Italy,IT,06/Sep/1875,,Plantae,Cyperaceae,,AK,AK,AK97304,E Levier,Cyperus polystachyos Rottb.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302683,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97359,PRESERVED_SPECIMEN,,46.1313055555556,9.36719444444445,Italy,IT,01/Sep/1870,,Plantae,Cyperaceae,,AK,AK,AK97359,E Levier,Cyperus flavescens L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302693,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK97557,PRESERVED_SPECIMEN,,46.7943888888889,7.57372222222222,Switzerland,CH,03/Jun/1860,,Plantae,Cyperaceae,,AK,AK,AK97557,E Levier,Carex alata subsp. alata Torr.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302721,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK98367,PRESERVED_SPECIMEN,,43.7702222222222,11.1129444444444,Italy,IT,09/May/1873,,Plantae,Poaceae,,AK,AK,AK98367,E Levier,Briza maxima L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302876,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123369,PRESERVED_SPECIMEN,,,,,,27/Jun/1876,,Plantae,Polytrichaceae,,AK,AK,AK123369,E Levier,Polytrichum juniperinum Willd. ex Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302895,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123909,PRESERVED_SPECIMEN,,,,,,28/May/1876,,Plantae,Pottiaceae,,AK,AK,AK123909,E Levier,Barbula muralis (Hedw.) Crom.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302898,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK123963,PRESERVED_SPECIMEN,,,,Italy,IT,11/May/1879,,Plantae,Pottiaceae,,AK,AK,AK123963,E Levier,Gymnostomum calcareum Nees & Hornsch.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302905,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124142,PRESERVED_SPECIMEN,,,,,,09/Jun/1879,,Plantae,Orthotrichaceae,,AK,AK,AK124142,E Levier,Orthotrichum rupestre Schleich. ex Schwaegr.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302908,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124197,PRESERVED_SPECIMEN,,,,,,23/Nov/1879,,Plantae,Funariaceae,,AK,AK,AK124197,E Levier,Entosthodon templetonii (Sm.) Schwaegr.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302913,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124322,PRESERVED_SPECIMEN,,,,,,28/May/1876,,Plantae,Bryaceae,,AK,AK,AK124322,E Levier,Bryum murale Wils.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302915,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124359,PRESERVED_SPECIMEN,,,,,,01/May/1877,,Plantae,Bryaceae,,AK,AK,AK124359,E Levier,Bryum torquescens Bruch.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302924,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124557,PRESERVED_SPECIMEN,,,,,,24/Aug/1886,,Plantae,Bartramiaceae,,AK,AK,AK124557,E Levier,Bartramia pomiformis Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302933,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124818,PRESERVED_SPECIMEN,,,,Italy,IT,05/Mar/1876,,Plantae,Neckeraceae,,AK,AK,AK124818,E Levier,Neckera pumila Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302936,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK124953,PRESERVED_SPECIMEN,,,,Italy,IT,11/Jun/1879,,Plantae,Thuidiaceae,,AK,AK,AK124953,E Levier,Thuidium recognitum (Hedw.) Lindb.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302940,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125150,PRESERVED_SPECIMEN,,,,Italy,IT,31/Jan/1886,,Plantae,Brachytheciaceae,,AK,AK,AK125150,E Levier,Rhynchostegium tenellum (Dicks.) B.S.G.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302941,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125169,PRESERVED_SPECIMEN,,,,,,18/Jan/1874,,Plantae,Fabroniaceae,,AK,AK,AK125169,E Levier,Fabronia pusilla Raddi,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,2883302943,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,CC_BY_4_0,urn:catalog:AK:AK:AK125286,PRESERVED_SPECIMEN,,,,,,01/Jul/1881,,Plantae,Stereodontaceae,,AK,AK,AK125286,E Levier,Hypnum callichroum Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
